id,year,month,day,hour,station_id,bikes_available,predict
6767,2014,6,9,23,0,11.0,0
6768,2014,6,10,0,0,10.0,0
6769,2014,6,10,1,0,10.0,0
6770,2014,6,10,2,0,10.0,0
6771,2014,6,10,3,0,10.0,0
6772,2014,6,10,4,0,10.0,0
6773,2014,6,10,5,0,10.0,0
6774,2014,6,10,6,0,11.0,0
6775,2014,6,10,7,0,12.0,0
6776,2014,6,10,8,0,13.0,0
6777,2014,6,10,9,0,10.0,0
6778,2014,6,10,10,0,12.0,0
6779,2014,6,10,11,0,12.0,0
6780,2014,6,10,12,0,12.0,0
6781,2014,6,10,13,0,12.0,0
6782,2014,6,10,14,0,11.0,0
6783,2014,6,10,15,0,11.0,0
6784,2014,6,10,16,0,13.0,0
6785,2014,6,10,17,0,21.0,0
6786,2014,6,10,18,0,24.0,0
6787,2014,6,10,19,0,19.0,0
6788,2014,6,10,20,0,12.0,0
6789,2014,6,10,21,0,12.0,0
6790,2014,6,10,22,0,12.0,0
6791,2014,6,10,23,0,12.0,0
6792,2014,6,11,0,0,11.0,0
6793,2014,6,11,1,0,11.0,0
6794,2014,6,11,2,0,11.0,0
6795,2014,6,11,3,0,11.0,0
6796,2014,6,11,4,0,11.0,0
6797,2014,6,11,5,0,11.0,0
6798,2014,6,11,6,0,11.0,0
6799,2014,6,11,7,0,12.0,0
6800,2014,6,11,8,0,11.0,0
6801,2014,6,11,9,0,9.0,0
6802,2014,6,11,10,0,10.0,0
6803,2014,6,11,11,0,11.0,0
6804,2014,6,11,12,0,11.0,0
6805,2014,6,11,13,0,11.0,0
6806,2014,6,11,14,0,11.0,0
6807,2014,6,11,15,0,12.0,0
6808,2014,6,11,16,0,12.0,0
6809,2014,6,11,17,0,20.0,0
6810,2014,6,11,18,0,17.0,0
6811,2014,6,11,19,0,18.0,0
6812,2014,6,11,20,0,10.0,0
6813,2014,6,11,21,0,11.0,0
6814,2014,6,11,22,0,10.0,0
6815,2014,6,11,23,0,9.0,0
6816,2014,6,12,0,0,9.0,0
6817,2014,6,12,1,0,8.0,0
6818,2014,6,12,2,0,9.0,0
6819,2014,6,12,3,0,8.0,0
6820,2014,6,12,4,0,8.0,0
6821,2014,6,12,5,0,8.0,0
6822,2014,6,12,6,0,8.0,0
6823,2014,6,12,7,0,9.0,0
6824,2014,6,12,8,0,13.0,0
6825,2014,6,12,9,0,10.0,0
6826,2014,6,12,10,0,7.0,0
6827,2014,6,12,11,0,7.0,0
6828,2014,6,12,12,0,5.0,0
6829,2014,6,12,13,0,4.0,0
6830,2014,6,12,14,0,3.0,0
6831,2014,6,12,15,0,4.0,0
6832,2014,6,12,16,0,3.0,0
6833,2014,6,12,17,0,11.0,0
6834,2014,6,12,18,0,13.0,0
6835,2014,6,12,19,0,10.0,0
6836,2014,6,12,20,0,7.0,0
6837,2014,6,12,21,0,5.0,0
6838,2014,6,12,22,0,6.0,0
6839,2014,6,12,23,0,6.0,0
6840,2014,6,13,0,0,6.0,0
6841,2014,6,13,1,0,7.0,0
6842,2014,6,13,2,0,7.0,0
6843,2014,6,13,3,0,7.0,0
6844,2014,6,13,4,0,6.0,0
6845,2014,6,13,5,0,6.0,0
6846,2014,6,13,6,0,7.0,0
6847,2014,6,13,7,0,6.0,0
6848,2014,6,13,8,0,5.0,0
6849,2014,6,13,9,0,1.0,0
6850,2014,6,13,10,0,0.0,0
6851,2014,6,13,11,0,8.0,0
6852,2014,6,13,12,0,8.0,0
6853,2014,6,13,13,0,8.0,0
6854,2014,6,13,14,0,8.0,0
6855,2014,6,13,15,0,8.0,0
6856,2014,6,13,16,0,8.0,0
6857,2014,6,13,17,0,10.0,0
6858,2014,6,13,18,0,14.0,0
6859,2014,6,13,19,0,15.0,0
6860,2014,6,13,20,0,12.0,0
6861,2014,6,13,21,0,13.0,0
6862,2014,6,13,22,0,13.0,0
6863,2014,6,13,23,0,13.0,0
6864,2014,6,14,0,0,13.0,0
6865,2014,6,14,1,0,13.0,0
6866,2014,6,14,2,0,13.0,0
6867,2014,6,14,3,0,13.0,0
6868,2014,6,14,4,0,13.0,0
6869,2014,6,14,5,0,13.0,0
6870,2014,6,14,6,0,13.0,0
6871,2014,6,14,7,0,13.0,0
6872,2014,6,14,8,0,13.0,0
6873,2014,6,14,9,0,13.0,0
6874,2014,6,14,10,0,11.0,0
6875,2014,6,14,11,0,13.0,0
6876,2014,6,14,12,0,15.0,0
6877,2014,6,14,13,0,15.0,0
6878,2014,6,14,14,0,15.0,0
6879,2014,6,14,15,0,15.0,0
6880,2014,6,14,16,0,15.0,0
6881,2014,6,14,17,0,18.0,0
6882,2014,6,14,18,0,16.0,0
6883,2014,6,14,19,0,15.0,0
6884,2014,6,14,20,0,17.0,0
6885,2014,6,14,21,0,19.0,0
6886,2014,6,14,22,0,19.0,0
6887,2014,6,14,23,0,19.0,0
6888,2014,6,15,0,0,19.0,0
6889,2014,6,15,1,0,19.0,0
6890,2014,6,15,2,0,17.0,0
6891,2014,6,15,3,0,17.0,0
6892,2014,6,15,4,0,17.0,0
6893,2014,6,15,5,0,16.0,0
6894,2014,6,15,6,0,17.0,0
6895,2014,6,15,7,0,17.0,0
6896,2014,6,15,8,0,16.0,0
6897,2014,6,15,9,0,15.0,0
6898,2014,6,15,10,0,17.0,0
6899,2014,6,15,11,0,17.0,0
6900,2014,6,15,12,0,17.0,0
6901,2014,6,15,13,0,17.0,0
6902,2014,6,15,14,0,17.0,0
6903,2014,6,15,15,0,15.0,0
6904,2014,6,15,16,0,17.0,0
6905,2014,6,15,17,0,17.0,0
6906,2014,6,15,18,0,17.0,0
6907,2014,6,15,19,0,16.0,0
6908,2014,6,15,20,0,17.0,0
6909,2014,6,15,21,0,17.0,0
6910,2014,6,15,22,0,17.0,0
6911,2014,6,15,23,0,17.0,0
6912,2014,6,16,0,0,17.0,0
6913,2014,6,16,1,0,17.0,0
6914,2014,6,16,2,0,17.0,0
6915,2014,6,16,3,0,17.0,0
6916,2014,6,16,4,0,16.0,0
6917,2014,6,16,5,0,16.0,0
6918,2014,6,16,6,0,18.0,0
6919,2014,6,16,7,0,17.0,0
6920,2014,6,16,8,0,16.0,0
6921,2014,6,16,9,0,18.0,0
6922,2014,6,16,10,0,17.0,0
6923,2014,6,16,11,0,17.0,0
6924,2014,6,16,12,0,18.0,0
6925,2014,6,16,13,0,18.0,0
6926,2014,6,16,14,0,18.0,0
6927,2014,6,16,15,0,18.0,0
6928,2014,6,16,16,0,18.0,0
6929,2014,6,16,17,0,20.0,0
6930,2014,6,16,18,0,19.0,0
6931,2014,6,16,19,0,17.0,0
6932,2014,6,16,20,0,15.0,0
6933,2014,6,16,21,0,15.0,0
6934,2014,6,16,22,0,16.0,0
6935,2014,6,16,23,0,16.0,0
6936,2014,6,17,0,0,16.0,0
6937,2014,6,17,1,0,16.0,0
6938,2014,6,17,2,0,16.0,0
6939,2014,6,17,3,0,16.0,0
6940,2014,6,17,4,0,16.0,0
6941,2014,6,17,5,0,16.0,0
6942,2014,6,17,6,0,16.0,0
6943,2014,6,17,7,0,17.0,0
6944,2014,6,17,8,0,19.0,0
6945,2014,6,17,9,0,19.0,0
6946,2014,6,17,10,0,19.0,0
6947,2014,6,17,11,0,18.0,0
6948,2014,6,17,12,0,17.0,0
6949,2014,6,17,13,0,17.0,0
6950,2014,6,17,14,0,16.0,0
6951,2014,6,17,15,0,16.0,0
6952,2014,6,17,16,0,18.0,0
6953,2014,6,17,17,0,16.0,0
6954,2014,6,17,18,0,14.0,0
6955,2014,6,17,19,0,12.0,0
6956,2014,6,17,20,0,9.0,0
6957,2014,6,17,21,0,9.0,0
6958,2014,6,17,22,0,9.0,0
6959,2014,6,17,23,0,9.0,0
6960,2014,6,18,0,0,9.0,0
6961,2014,6,18,1,0,8.0,0
6962,2014,6,18,2,0,8.0,0
6963,2014,6,18,3,0,8.0,0
6964,2014,6,18,4,0,8.0,0
6965,2014,6,18,5,0,8.0,0
6966,2014,6,18,6,0,9.0,0
6967,2014,6,18,7,0,10.0,0
6968,2014,6,18,8,0,10.0,0
6969,2014,6,18,9,0,10.0,0
6970,2014,6,18,10,0,12.0,0
6971,2014,6,18,11,0,14.0,0
6972,2014,6,18,12,0,14.0,0
6973,2014,6,18,13,0,14.0,0
6974,2014,6,18,14,0,14.0,0
6975,2014,6,18,15,0,14.0,0
6976,2014,6,18,16,0,14.0,0
6977,2014,6,18,17,0,20.0,0
6978,2014,6,18,18,0,19.0,0
6979,2014,6,18,19,0,10.0,0
6980,2014,6,18,20,0,11.0,0
6981,2014,6,18,21,0,11.0,0
6982,2014,6,18,22,0,11.0,0
6983,2014,6,18,23,0,11.0,0
6984,2014,6,19,0,0,11.0,0
6985,2014,6,19,1,0,11.0,0
6986,2014,6,19,2,0,11.0,0
6987,2014,6,19,3,0,11.0,0
6988,2014,6,19,4,0,11.0,0
6989,2014,6,19,5,0,11.0,0
6990,2014,6,19,6,0,11.0,0
6991,2014,6,19,7,0,12.0,0
6992,2014,6,19,8,0,12.0,0
6993,2014,6,19,9,0,14.0,0
6994,2014,6,19,10,0,13.0,0
6995,2014,6,19,11,0,11.0,0
6996,2014,6,19,12,0,11.0,0
6997,2014,6,19,13,0,11.0,0
6998,2014,6,19,14,0,11.0,0
6999,2014,6,19,15,0,11.0,0
7000,2014,6,19,16,0,12.0,0
7001,2014,6,19,17,0,16.0,0
7002,2014,6,19,18,0,13.0,0
7003,2014,6,19,19,0,11.0,0
7004,2014,6,19,20,0,10.0,0
7005,2014,6,19,21,0,8.0,0
7006,2014,6,19,22,0,8.0,0
7007,2014,6,19,23,0,7.0,0
7008,2014,6,20,0,0,7.0,0
7009,2014,6,20,1,0,7.0,0
7010,2014,6,20,2,0,6.0,0
7011,2014,6,20,3,0,6.0,0
7012,2014,6,20,4,0,6.0,0
7013,2014,6,20,5,0,6.0,0
7014,2014,6,20,6,0,7.0,0
7015,2014,6,20,7,0,9.0,0
7016,2014,6,20,8,0,11.0,0
7017,2014,6,20,9,0,9.0,0
7018,2014,6,20,10,0,7.0,0
7019,2014,6,20,11,0,7.0,0
7020,2014,6,20,12,0,11.0,0
7021,2014,6,20,13,0,11.0,0
7022,2014,6,20,14,0,9.0,0
7023,2014,6,20,15,0,12.0,0
7024,2014,6,20,16,0,14.0,0
7025,2014,6,20,17,0,16.0,0
7026,2014,6,20,18,0,17.0,0
7027,2014,6,20,19,0,14.0,0
7028,2014,6,20,20,0,13.0,0
7029,2014,6,20,21,0,9.0,0
7030,2014,6,20,22,0,10.0,0
7031,2014,6,20,23,0,9.0,0
7032,2014,6,21,0,0,9.0,0
7033,2014,6,21,1,0,9.0,0
7034,2014,6,21,2,0,9.0,0
7035,2014,6,21,3,0,9.0,0
7036,2014,6,21,4,0,9.0,0
7037,2014,6,21,5,0,9.0,0
7038,2014,6,21,6,0,9.0,0
7039,2014,6,21,7,0,9.0,0
7040,2014,6,21,8,0,9.0,0
7041,2014,6,21,9,0,9.0,0
7042,2014,6,21,10,0,8.0,0
7043,2014,6,21,11,0,8.0,0
7044,2014,6,21,12,0,8.0,0
7045,2014,6,21,13,0,8.0,0
7046,2014,6,21,14,0,8.0,0
7047,2014,6,21,15,0,8.0,0
7048,2014,6,21,16,0,7.0,0
7049,2014,6,21,17,0,7.0,0
7050,2014,6,21,18,0,7.0,0
7051,2014,6,21,19,0,10.0,0
7052,2014,6,21,20,0,11.0,0
7053,2014,6,21,21,0,11.0,0
7054,2014,6,21,22,0,10.0,0
7055,2014,6,21,23,0,10.0,0
7056,2014,6,22,0,0,10.0,0
7057,2014,6,22,1,0,9.0,0
7058,2014,6,22,2,0,9.0,0
7059,2014,6,22,3,0,9.0,0
7060,2014,6,22,4,0,9.0,0
7061,2014,6,22,5,0,9.0,0
7062,2014,6,22,6,0,9.0,0
7063,2014,6,22,7,0,9.0,0
7064,2014,6,22,8,0,9.0,0
7065,2014,6,22,9,0,9.0,0
7066,2014,6,22,10,0,9.0,0
7067,2014,6,22,11,0,9.0,0
7068,2014,6,22,12,0,9.0,0
7069,2014,6,22,13,0,9.0,0
7070,2014,6,22,14,0,9.0,0
7071,2014,6,22,15,0,9.0,0
7072,2014,6,22,16,0,9.0,0
7073,2014,6,22,17,0,13.0,0
7074,2014,6,22,18,0,13.0,0
7075,2014,6,22,19,0,13.0,0
7076,2014,6,22,20,0,12.0,0
7077,2014,6,22,21,0,12.0,0
7078,2014,6,22,22,0,12.0,0
7079,2014,6,22,23,0,12.0,0
7080,2014,6,23,0,0,12.0,0
7081,2014,6,23,1,0,12.0,0
7082,2014,6,23,2,0,12.0,0
7083,2014,6,23,3,0,12.0,0
7084,2014,6,23,4,0,12.0,0
7085,2014,6,23,5,0,12.0,0
7086,2014,6,23,6,0,13.0,0
7087,2014,6,23,7,0,13.0,0
7088,2014,6,23,8,0,14.0,0
7089,2014,6,23,9,0,13.0,0
7090,2014,6,23,10,0,12.0,0
7091,2014,6,23,11,0,11.0,0
7092,2014,6,23,12,0,11.0,0
7093,2014,6,23,13,0,12.0,0
7094,2014,6,23,14,0,12.0,0
7095,2014,6,23,15,0,11.0,0
7096,2014,6,23,16,0,12.0,0
7097,2014,6,23,17,0,18.0,0
7098,2014,6,23,18,0,16.0,0
7099,2014,6,23,19,0,14.0,0
7100,2014,6,23,20,0,11.0,0
7101,2014,6,23,21,0,11.0,0
7102,2014,6,23,22,0,11.0,0
7103,2014,6,23,23,0,17.0,0
7104,2014,6,24,0,0,16.0,0
7105,2014,6,24,1,0,17.0,0
7106,2014,6,24,2,0,17.0,0
7107,2014,6,24,3,0,17.0,0
7108,2014,6,24,4,0,17.0,0
7109,2014,6,24,5,0,17.0,0
7110,2014,6,24,6,0,18.0,0
7111,2014,6,24,7,0,18.0,0
7112,2014,6,24,8,0,19.0,0
7113,2014,6,24,9,0,16.0,0
7114,2014,6,24,10,0,17.0,0
7115,2014,6,24,11,0,16.0,0
7116,2014,6,24,12,0,15.0,0
7117,2014,6,24,13,0,16.0,0
7118,2014,6,24,14,0,15.0,0
7119,2014,6,24,15,0,17.0,0
7120,2014,6,24,16,0,15.0,0
7121,2014,6,24,17,0,21.0,0
7122,2014,6,24,18,0,20.0,0
7123,2014,6,24,19,0,19.0,0
7124,2014,6,24,20,0,10.0,0
7125,2014,6,24,21,0,10.0,0
7126,2014,6,24,22,0,10.0,0
7127,2014,6,24,23,0,10.0,0
7128,2014,6,25,0,0,10.0,0
7129,2014,6,25,1,0,10.0,0
7130,2014,6,25,2,0,10.0,0
7131,2014,6,25,3,0,10.0,0
7132,2014,6,25,4,0,9.0,0
7133,2014,6,25,5,0,10.0,0
7134,2014,6,25,6,0,10.0,0
7135,2014,6,25,7,0,13.0,0
7136,2014,6,25,8,0,12.0,0
7137,2014,6,25,9,0,13.0,0
7138,2014,6,25,10,0,12.0,0
7139,2014,6,25,11,0,11.0,0
7140,2014,6,25,12,0,12.0,0
7141,2014,6,25,13,0,12.0,0
7142,2014,6,25,14,0,10.0,0
7143,2014,6,25,15,0,11.0,0
7144,2014,6,25,16,0,12.0,0
7145,2014,6,25,17,0,17.0,0
7146,2014,6,25,18,0,14.0,0
7147,2014,6,25,19,0,11.0,0
7148,2014,6,25,20,0,8.0,0
7149,2014,6,25,21,0,8.0,0
7150,2014,6,25,22,0,9.0,0
7151,2014,6,25,23,0,9.0,0
7152,2014,6,26,0,0,8.0,0
7153,2014,6,26,1,0,8.0,0
7154,2014,6,26,2,0,8.0,0
7155,2014,6,26,3,0,8.0,0
7156,2014,6,26,4,0,9.0,0
7157,2014,6,26,5,0,8.0,0
7158,2014,6,26,6,0,10.0,0
7159,2014,6,26,7,0,9.0,0
7160,2014,6,26,8,0,15.0,0
7161,2014,6,26,9,0,11.0,0
7162,2014,6,26,10,0,13.0,0
7163,2014,6,26,11,0,13.0,0
7164,2014,6,26,12,0,14.0,0
7165,2014,6,26,13,0,14.0,0
7166,2014,6,26,14,0,13.0,0
7167,2014,6,26,15,0,13.0,0
7168,2014,6,26,16,0,14.0,0
7169,2014,6,26,17,0,20.0,0
7170,2014,6,26,18,0,18.0,0
7171,2014,6,26,19,0,18.0,0
7172,2014,6,26,20,0,11.0,0
7173,2014,6,26,21,0,11.0,0
7174,2014,6,26,22,0,11.0,0
7175,2014,6,26,23,0,10.0,0
7176,2014,6,27,0,0,11.0,0
7177,2014,6,27,1,0,12.0,0
7178,2014,6,27,2,0,11.0,0
7179,2014,6,27,3,0,10.0,0
7180,2014,6,27,4,0,11.0,0
7181,2014,6,27,5,0,10.0,0
7182,2014,6,27,6,0,11.0,0
7183,2014,6,27,7,0,12.0,0
7184,2014,6,27,8,0,14.0,0
7185,2014,6,27,9,0,16.0,0
7186,2014,6,27,10,0,13.0,0
7187,2014,6,27,11,0,13.0,0
7188,2014,6,27,12,0,12.0,0
7189,2014,6,27,13,0,14.0,0
7190,2014,6,27,14,0,14.0,0
7191,2014,6,27,15,0,15.0,0
7192,2014,6,27,16,0,15.0,0
7193,2014,6,27,17,0,20.0,0
7194,2014,6,27,18,0,20.0,0
7195,2014,6,27,19,0,15.0,0
7196,2014,6,27,20,0,12.0,0
7197,2014,6,27,21,0,12.0,0
7198,2014,6,27,22,0,12.0,0
7199,2014,6,27,23,0,11.0,0
7200,2014,6,28,0,0,11.0,0
7201,2014,6,28,1,0,11.0,0
7202,2014,6,28,2,0,12.0,0
7203,2014,6,28,3,0,12.0,0
7204,2014,6,28,4,0,11.0,0
7205,2014,6,28,5,0,11.0,0
7206,2014,6,28,6,0,12.0,0
7207,2014,6,28,7,0,11.0,0
7208,2014,6,28,8,0,11.0,0
7209,2014,6,28,9,0,11.0,0
7210,2014,6,28,10,0,11.0,0
7211,2014,6,28,11,0,13.0,0
7212,2014,6,28,12,0,13.0,0
7213,2014,6,28,13,0,11.0,0
7214,2014,6,28,14,0,12.0,0
7215,2014,6,28,15,0,12.0,0
7216,2014,6,28,16,0,12.0,0
7217,2014,6,28,17,0,10.0,0
7218,2014,6,28,18,0,12.0,0
7219,2014,6,28,19,0,10.0,0
7220,2014,6,28,20,0,11.0,0
7221,2014,6,28,21,0,11.0,0
7222,2014,6,28,22,0,10.0,0
7223,2014,6,28,23,0,10.0,0
7224,2014,6,29,0,0,11.0,0
7225,2014,6,29,1,0,10.0,0
7226,2014,6,29,2,0,10.0,0
7227,2014,6,29,3,0,10.0,0
7228,2014,6,29,4,0,10.0,0
7229,2014,6,29,5,0,11.0,0
7230,2014,6,29,6,0,10.0,0
7231,2014,6,29,7,0,13.0,0
7232,2014,6,29,8,0,13.0,0
7233,2014,6,29,9,0,13.0,0
7234,2014,6,29,10,0,14.0,0
7235,2014,6,29,11,0,14.0,0
7236,2014,6,29,12,0,14.0,0
7237,2014,6,29,13,0,15.0,0
7238,2014,6,29,14,0,15.0,0
7239,2014,6,29,15,0,15.0,0
7240,2014,6,29,16,0,15.0,0
7241,2014,6,29,17,0,15.0,0
7242,2014,6,29,18,0,15.0,0
7243,2014,6,29,19,0,13.0,0
7244,2014,6,29,20,0,14.0,0
7245,2014,6,29,21,0,11.0,0
7246,2014,6,29,22,0,11.0,0
7247,2014,6,29,23,0,11.0,0
7248,2014,6,30,0,0,12.0,0
7249,2014,6,30,1,0,11.0,0
7250,2014,6,30,2,0,12.0,0
7251,2014,6,30,3,0,11.0,0
7252,2014,6,30,4,0,11.0,0
7253,2014,6,30,5,0,11.0,0
7254,2014,6,30,6,0,12.0,0
7255,2014,6,30,7,0,14.0,0
7256,2014,6,30,8,0,19.0,0
7257,2014,6,30,9,0,18.0,0
7258,2014,6,30,10,0,15.0,0
7259,2014,6,30,11,0,14.0,0
7260,2014,6,30,12,0,14.0,0
7261,2014,6,30,13,0,14.0,0
7262,2014,6,30,14,0,15.0,0
7263,2014,6,30,15,0,15.0,0
7264,2014,6,30,16,0,15.0,0
7265,2014,6,30,17,0,17.0,0
7266,2014,6,30,18,0,19.0,0
7267,2014,6,30,19,0,18.0,0
7268,2014,6,30,20,0,12.0,0
7269,2014,6,30,21,0,12.0,0
7270,2014,6,30,22,0,11.0,0
7271,2014,6,30,23,0,12.0,0
7272,2014,7,1,0,0,12.0,0
7273,2014,7,1,1,0,11.0,0
7274,2014,7,1,2,0,11.0,0
7275,2014,7,1,3,0,11.0,0
7276,2014,7,1,4,0,12.0,0
7277,2014,7,1,5,0,11.0,0
7278,2014,7,1,6,0,11.0,0
7279,2014,7,1,7,0,14.0,0
7280,2014,7,1,8,0,17.0,0
7281,2014,7,1,9,0,14.0,0
7282,2014,7,1,10,0,12.0,0
7283,2014,7,1,11,0,13.0,0
7284,2014,7,1,12,0,11.0,0
7285,2014,7,1,13,0,11.0,0
7286,2014,7,1,14,0,11.0,0
7287,2014,7,1,15,0,11.0,0
7288,2014,7,1,16,0,12.0,0
7289,2014,7,1,17,0,18.0,0
7290,2014,7,1,18,0,13.0,0
7291,2014,7,1,19,0,12.0,0
7292,2014,7,1,20,0,6.0,0
7293,2014,7,1,21,0,6.0,0
7294,2014,7,1,22,0,7.0,0
7295,2014,7,1,23,0,6.0,0
7296,2014,7,2,0,0,6.0,0
7297,2014,7,2,1,0,7.0,0
7298,2014,7,2,2,0,5.0,0
7299,2014,7,2,3,0,6.0,0
7300,2014,7,2,4,0,6.0,0
7301,2014,7,2,5,0,5.0,0
7302,2014,7,2,6,0,5.0,0
7303,2014,7,2,7,0,6.0,0
7304,2014,7,2,8,0,10.0,0
7305,2014,7,2,9,0,10.0,0
7306,2014,7,2,10,0,8.0,0
7307,2014,7,2,11,0,8.0,0
7308,2014,7,2,12,0,8.0,0
7309,2014,7,2,13,0,8.0,0
7310,2014,7,2,14,0,8.0,0
7311,2014,7,2,15,0,8.0,0
7312,2014,7,2,16,0,9.0,0
7313,2014,7,2,17,0,10.0,0
7314,2014,7,2,18,0,10.0,0
7315,2014,7,2,19,0,9.0,0
7316,2014,7,2,20,0,8.0,0
7317,2014,7,2,21,0,9.0,0
7318,2014,7,2,22,0,9.0,0
7319,2014,7,2,23,0,9.0,0
7320,2014,7,3,0,0,9.0,0
7321,2014,7,3,1,0,9.0,0
7322,2014,7,3,2,0,9.0,0
7323,2014,7,3,3,0,9.0,0
7324,2014,7,3,4,0,9.0,0
7325,2014,7,3,5,0,9.0,0
7326,2014,7,3,6,0,9.0,0
7327,2014,7,3,7,0,10.0,0
7328,2014,7,3,8,0,11.0,0
7329,2014,7,3,9,0,12.0,0
7330,2014,7,3,10,0,11.0,0
7331,2014,7,3,11,0,11.0,0
7332,2014,7,3,12,0,11.0,0
7333,2014,7,3,13,0,11.0,0
7334,2014,7,3,14,0,11.0,0
7335,2014,7,3,15,0,11.0,0
7336,2014,7,3,16,0,11.0,0
7337,2014,7,3,17,0,12.0,0
7338,2014,7,3,18,0,9.0,0
7339,2014,7,3,19,0,10.0,0
7340,2014,7,3,20,0,8.0,0
7341,2014,7,3,21,0,8.0,0
7342,2014,7,3,22,0,7.0,0
7343,2014,7,3,23,0,7.0,0
7344,2014,7,4,0,0,7.0,0
7345,2014,7,4,1,0,7.0,0
7346,2014,7,4,2,0,6.0,0
7347,2014,7,4,3,0,6.0,0
7348,2014,7,4,4,0,6.0,0
7349,2014,7,4,5,0,6.0,0
7350,2014,7,4,6,0,6.0,0
7351,2014,7,4,7,0,6.0,0
7352,2014,7,4,8,0,6.0,0
7353,2014,7,4,9,0,6.0,0
7354,2014,7,4,10,0,6.0,0
7355,2014,7,4,11,0,6.0,0
7356,2014,7,4,12,0,6.0,0
7357,2014,7,4,13,0,6.0,0
7358,2014,7,4,14,0,6.0,0
7359,2014,7,4,15,0,6.0,0
7360,2014,7,4,16,0,6.0,0
7361,2014,7,4,17,0,6.0,0
7362,2014,7,4,18,0,6.0,0
7363,2014,7,4,19,0,6.0,0
7364,2014,7,4,20,0,6.0,0
7365,2014,7,4,21,0,7.0,0
7366,2014,7,4,22,0,7.0,0
7367,2014,7,4,23,0,7.0,0
7368,2014,7,5,0,0,6.0,0
7369,2014,7,5,1,0,6.0,0
7370,2014,7,5,2,0,6.0,0
7371,2014,7,5,3,0,6.0,0
7372,2014,7,5,4,0,6.0,0
7373,2014,7,5,5,0,6.0,0
7374,2014,7,5,6,0,6.0,0
7375,2014,7,5,7,0,6.0,0
7376,2014,7,5,8,0,6.0,0
7377,2014,7,5,9,0,6.0,0
7378,2014,7,5,10,0,10.0,0
7379,2014,7,5,11,0,11.0,0
7380,2014,7,5,12,0,11.0,0
7381,2014,7,5,13,0,11.0,0
7382,2014,7,5,14,0,12.0,0
7383,2014,7,5,15,0,12.0,0
7384,2014,7,5,16,0,12.0,0
7385,2014,7,5,17,0,12.0,0
7386,2014,7,5,18,0,12.0,0
7387,2014,7,5,19,0,12.0,0
7388,2014,7,5,20,0,12.0,0
7389,2014,7,5,21,0,12.0,0
7390,2014,7,5,22,0,12.0,0
7391,2014,7,5,23,0,11.0,0
7392,2014,7,6,0,0,12.0,0
7393,2014,7,6,1,0,12.0,0
7394,2014,7,6,2,0,12.0,0
7395,2014,7,6,3,0,12.0,0
7396,2014,7,6,4,0,12.0,0
7397,2014,7,6,5,0,12.0,0
7398,2014,7,6,6,0,12.0,0
7399,2014,7,6,7,0,12.0,0
7400,2014,7,6,8,0,11.0,0
7401,2014,7,6,9,0,12.0,0
7402,2014,7,6,10,0,12.0,0
7403,2014,7,6,11,0,12.0,0
7404,2014,7,6,12,0,12.0,0
7405,2014,7,6,13,0,12.0,0
7406,2014,7,6,14,0,9.0,0
7407,2014,7,6,15,0,9.0,0
7408,2014,7,6,16,0,11.0,0
7409,2014,7,6,17,0,11.0,0
7410,2014,7,6,18,0,11.0,0
7411,2014,7,6,19,0,11.0,0
7412,2014,7,6,20,0,10.0,0
7413,2014,7,6,21,0,12.0,0
7414,2014,7,6,22,0,13.0,0
7415,2014,7,6,23,0,13.0,0
7416,2014,7,7,0,0,13.0,0
7417,2014,7,7,1,0,13.0,0
7418,2014,7,7,2,0,13.0,0
7419,2014,7,7,3,0,13.0,0
7420,2014,7,7,4,0,13.0,0
7421,2014,7,7,5,0,13.0,0
7422,2014,7,7,6,0,14.0,0
7423,2014,7,7,7,0,18.0,0
7424,2014,7,7,8,0,23.0,0
7425,2014,7,7,9,0,20.0,0
7426,2014,7,7,10,0,17.0,0
7427,2014,7,7,11,0,18.0,0
7428,2014,7,7,12,0,18.0,0
7429,2014,7,7,13,0,19.0,0
7430,2014,7,7,14,0,19.0,0
7431,2014,7,7,15,0,19.0,0
7432,2014,7,7,16,0,18.0,0
7433,2014,7,7,17,0,20.0,0
7434,2014,7,7,18,0,17.0,0
7435,2014,7,7,19,0,19.0,0
7436,2014,7,7,20,0,13.0,0
7437,2014,7,7,21,0,16.0,0
7438,2014,7,7,22,0,15.0,0
7439,2014,7,7,23,0,15.0,0
7440,2014,7,8,0,0,15.0,0
7441,2014,7,8,1,0,15.0,0
7442,2014,7,8,2,0,15.0,0
7443,2014,7,8,3,0,15.0,0
7444,2014,7,8,4,0,14.0,0
7445,2014,7,8,5,0,15.0,0
7446,2014,7,8,6,0,16.0,0
7447,2014,7,8,7,0,18.0,0
7448,2014,7,8,8,0,21.0,0
7449,2014,7,8,9,0,18.0,0
7450,2014,7,8,10,0,18.0,0
7451,2014,7,8,11,0,18.0,0
7452,2014,7,8,12,0,18.0,0
7453,2014,7,8,13,0,17.0,0
7454,2014,7,8,14,0,17.0,0
7455,2014,7,8,15,0,17.0,0
7456,2014,7,8,16,0,20.0,0
7457,2014,7,8,17,0,23.0,0
7458,2014,7,8,18,0,17.0,0
7459,2014,7,8,19,0,14.0,0
7460,2014,7,8,20,0,10.0,0
7461,2014,7,8,21,0,9.0,0
7462,2014,7,8,22,0,10.0,0
7463,2014,7,8,23,0,10.0,0
7464,2014,7,9,0,0,10.0,0
