TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
340175,2021/12/25 13:08,0,29,78.79,0
340176,2021/12/25 13:09,565,1920,52.93,0
340177,2021/12/25 13:10,809,832,54.81,0
340178,2021/12/25 13:10,246,537,144.65,0
340179,2021/12/25 13:12,364,1526,158.97,0
340180,2021/12/25 13:13,121,429,55.29,0
340181,2021/12/25 13:13,365,699,58.12,0
340182,2021/12/25 13:13,718,1119,24.96,0
340183,2021/12/25 13:14,736,179,34.63,0
340184,2021/12/25 13:15,409,1730,54.98,0
340185,2021/12/25 13:15,543,126,7.47,0
340186,2021/12/25 13:15,139,1927,56.54,0
340187,2021/12/25 13:16,147,1774,78.95,0
340188,2021/12/25 13:16,531,1143,34.83,0
340189,2021/12/25 13:16,497,1123,33.95,0
340190,2021/12/25 13:16,714,1228,90.64,0
340191,2021/12/25 13:17,128,439,57.35,0
340192,2021/12/25 13:18,286,581,55.06,0
340193,2021/12/25 13:19,488,1801,28.59,0
340194,2021/12/25 13:19,310,180,147.11,0
340195,2021/12/25 13:19,318,1383,97.8,0
340196,2021/12/25 13:20,588,1821,39.09,0
340197,2021/12/25 13:21,206,719,45.76,0
340198,2021/12/25 13:21,254,1511,94.86,0
340199,2021/12/25 13:21,141,94,21.99,0
340200,2021/12/25 13:22,787,1633,30.56,0
340201,2021/12/25 13:22,337,5,45.58,0
340202,2021/12/25 13:22,967,1967,42.78,0
340203,2021/12/25 13:22,641,1751,22.09,0
340204,2021/12/25 13:22,416,859,76.62,0
340205,2021/12/25 13:22,36,1653,11.83,0
340206,2021/12/25 13:23,522,828,70.5,0
340207,2021/12/25 13:23,282,331,6,0
340208,2021/12/25 13:24,212,275,40.8,0
340209,2021/12/25 13:24,14,404,85.37,0
340210,2021/12/25 13:24,783,1051,5.65,0
340211,2021/12/25 13:25,298,754,63.76,1
340212,2021/12/25 13:25,376,1559,150.84,0
340213,2021/12/25 13:25,671,1862,30.29,0
340214,2021/12/25 13:25,246,537,78.6,0
340215,2021/12/25 13:26,681,312,33.19,0
340216,2021/12/25 13:27,382,941,22.81,0
340217,2021/12/25 13:29,62,1588,42.86,0
340218,2021/12/25 13:29,329,97,127.28,0
340219,2021/12/25 13:30,755,1864,121.7,0
340220,2021/12/25 13:30,306,944,85.3,0
340221,2021/12/25 13:30,999,119,109.12,0
340222,2021/12/25 13:31,609,1436,2.86,0
340223,2021/12/25 13:31,810,60,171.36,0
340224,2021/12/25 13:31,210,746,12.06,0
340225,2021/12/25 13:31,589,743,81.89,0
340226,2021/12/25 13:31,113,1301,112.07,0
340227,2021/12/25 13:32,180,238,2.66,0
340228,2021/12/25 13:32,339,1398,75.21,0
340229,2021/12/25 13:33,879,1663,65.21,0
340230,2021/12/25 13:33,744,1432,53.66,0
340231,2021/12/25 13:33,449,1912,94.67,0
340232,2021/12/25 13:33,642,1069,25.04,0
340233,2021/12/25 13:33,861,1612,41.64,0
340234,2021/12/25 13:34,117,798,34.08,0
340235,2021/12/25 13:34,505,558,63.64,0
340236,2021/12/25 13:34,444,135,13.59,0
340237,2021/12/25 13:35,652,1555,77.83,0
340238,2021/12/25 13:35,376,748,102.33,0
340239,2021/12/25 13:36,171,1400,86.98,0
340240,2021/12/25 13:36,856,1872,27.57,0
340241,2021/12/25 13:37,106,268,94.61,0
340242,2021/12/25 13:37,321,1169,31.88,0
340243,2021/12/25 13:37,448,1144,108.68,0
340244,2021/12/25 13:38,330,729,7.34,0
340245,2021/12/25 13:38,745,1363,31.19,0
340246,2021/12/25 13:39,98,374,13.22,0
340247,2021/12/25 13:39,527,1242,7.32,0
340248,2021/12/25 13:39,500,927,9.18,0
340249,2021/12/25 13:40,398,1060,5.27,0
340250,2021/12/25 13:40,570,270,172.09,0
340251,2021/12/25 13:40,571,1316,100.7,0
340252,2021/12/25 13:41,601,651,11.89,0
340253,2021/12/25 13:41,874,1757,20.69,0
340254,2021/12/25 13:41,389,791,57.9,0
340255,2021/12/25 13:42,94,179,38.04,0
340256,2021/12/25 13:42,960,1166,25.95,0
340257,2021/12/25 13:42,762,1323,45.22,0
340258,2021/12/25 13:43,244,1481,14.07,0
340259,2021/12/25 13:43,28,1878,43.45,0
340260,2021/12/25 13:43,971,209,85.6,0
340261,2021/12/25 13:43,672,1291,35.18,0
340262,2021/12/25 13:44,615,8,6.47,0
340263,2021/12/25 13:44,472,1681,81.4,0
340264,2021/12/25 13:44,509,1173,31.12,0
340265,2021/12/25 13:46,22,497,1.31,0
340266,2021/12/25 13:46,270,1820,29.92,0
340267,2021/12/25 13:46,985,960,28.98,0
340268,2021/12/25 13:47,566,947,62.07,0
340269,2021/12/25 13:47,555,1954,8.12,0
340270,2021/12/25 13:47,602,1273,82.78,0
340271,2021/12/25 13:47,744,511,12.94,0
340272,2021/12/25 13:47,652,362,38.06,0
340273,2021/12/25 13:48,233,1777,11.25,0
340274,2021/12/25 13:49,825,1276,49.88,0
340275,2021/12/25 13:49,412,678,30.76,0
340276,2021/12/25 13:49,811,1084,50.09,0
340277,2021/12/25 13:49,35,773,43.08,0
340278,2021/12/25 13:49,551,1191,79.61,0
340279,2021/12/25 13:49,120,503,13.9,0
340280,2021/12/25 13:50,714,58,80.95,0
340281,2021/12/25 13:50,481,1549,23.58,0
340282,2021/12/25 13:50,939,1647,154.63,0
340283,2021/12/25 13:51,689,1220,39.78,0
340284,2021/12/25 13:51,224,1881,45.84,0
340285,2021/12/25 13:52,497,99,16.05,0
340286,2021/12/25 13:52,362,81,81.29,0
340287,2021/12/25 13:53,686,1029,81.94,0
340288,2021/12/25 13:54,658,422,40.42,0
340289,2021/12/25 13:54,781,1617,0.92,0
340290,2021/12/25 13:54,354,106,1.1,0
340291,2021/12/25 13:55,772,537,85.94,0
340292,2021/12/25 13:55,708,1376,23.7,0
340293,2021/12/25 13:55,959,1699,72.69,0
340294,2021/12/25 13:55,329,170,115.38,0
340295,2021/12/25 13:56,380,1860,85.42,0
340296,2021/12/25 13:56,108,1681,41.99,0
340297,2021/12/25 13:57,234,1416,1.14,0
340298,2021/12/25 13:57,834,480,40.44,0
340299,2021/12/25 13:58,878,929,18.43,0
340300,2021/12/25 13:59,398,37,15.44,0
340301,2021/12/25 13:59,159,1686,81.05,0
340302,2021/12/25 13:59,300,112,149.25,0
340303,2021/12/25 14:00,209,929,31.96,0
340304,2021/12/25 14:00,311,1025,63.93,0
340305,2021/12/25 14:00,308,1987,7.52,0
340306,2021/12/25 14:01,210,440,19.02,0
340307,2021/12/25 14:02,2,968,46.72,0
340308,2021/12/25 14:03,921,32,27.24,0
340309,2021/12/25 14:03,541,775,15.36,0
340310,2021/12/25 14:06,821,1905,58.27,0
340311,2021/12/25 14:07,379,1355,35.17,0
340312,2021/12/25 14:08,297,222,60.56,0
340313,2021/12/25 14:09,635,33,0.75,0
340314,2021/12/25 14:09,614,491,16.97,0
340315,2021/12/25 14:10,174,82,39.08,0
340316,2021/12/25 14:10,365,645,7.77,0
340317,2021/12/25 14:11,771,413,9.26,0
340318,2021/12/25 14:12,285,1669,41.5,0
340319,2021/12/25 14:12,97,888,11.3,0
340320,2021/12/25 14:13,330,262,8.55,0
340321,2021/12/25 14:13,182,273,81.64,0
340322,2021/12/25 14:14,125,808,52.28,0
340323,2021/12/25 14:15,594,266,73.44,0
340324,2021/12/25 14:15,382,43,23.73,0
340325,2021/12/25 14:16,246,866,69.04,0
340326,2021/12/25 14:16,247,1287,12.53,0
340327,2021/12/25 14:17,297,1377,54.5,0
340328,2021/12/25 14:17,308,1337,5.23,0
340329,2021/12/25 14:18,874,1006,18.25,0
340330,2021/12/25 14:18,734,1891,69.42,0
340331,2021/12/25 14:19,382,1546,26.55,0
340332,2021/12/25 14:19,769,1454,15.67,0
340333,2021/12/25 14:19,342,1309,64.57,0
340334,2021/12/25 14:20,448,1446,113.53,0
340335,2021/12/25 14:21,139,445,41.03,0
340336,2021/12/25 14:22,321,1169,20.23,0
340337,2021/12/25 14:23,95,1516,88.04,0
340338,2021/12/25 14:23,489,1665,37.24,0
340339,2021/12/25 14:24,767,1923,17.56,0
340340,2021/12/25 14:24,947,1415,49.49,0
340341,2021/12/25 14:24,868,346,9.85,0
340342,2021/12/25 14:25,889,839,8.53,0
340343,2021/12/25 14:25,810,60,42.82,0
340344,2021/12/25 14:25,32,410,59.85,0
340345,2021/12/25 14:25,287,396,9.18,0
340346,2021/12/25 14:26,755,523,63.75,0
340347,2021/12/25 14:26,888,1226,28.06,0
340348,2021/12/25 14:27,636,1527,101.47,0
340349,2021/12/25 14:27,700,1743,8.22,0
340350,2021/12/25 14:28,548,861,102.83,0
340351,2021/12/25 14:28,81,1880,81.53,0
340352,2021/12/25 14:28,218,1202,25.87,0
340353,2021/12/25 14:28,267,1055,4.78,0
340354,2021/12/25 14:29,602,1032,77.89,0
340355,2021/12/25 14:29,114,1562,79.75,0
340356,2021/12/25 14:30,4,1362,103.94,0
340357,2021/12/25 14:30,261,1464,61.62,0
340358,2021/12/25 14:30,468,153,62.85,0
340359,2021/12/25 14:30,800,1529,118.05,0
340360,2021/12/25 14:31,118,1677,61.97,0
340361,2021/12/25 14:31,402,1016,77.81,0
340362,2021/12/25 14:32,900,521,87.77,0
340363,2021/12/25 14:32,531,1312,28.6,0
340364,2021/12/25 14:32,156,261,111.95,0
340365,2021/12/25 14:33,624,1890,28.19,0
340366,2021/12/25 14:33,94,1474,88.52,0
340367,2021/12/25 14:33,556,1551,10.85,0
340368,2021/12/25 14:33,526,1997,53.13,0
340369,2021/12/25 14:34,605,1286,49.54,0
340370,2021/12/25 14:34,633,590,23.51,0
340371,2021/12/25 14:34,766,631,128.04,1
340372,2021/12/25 14:34,167,1908,34.3,0
340373,2021/12/25 14:35,284,1846,19.43,0
340374,2021/12/25 14:35,529,776,13.42,0
340375,2021/12/25 14:35,273,1051,19.63,0
340376,2021/12/25 14:35,12,1117,37.31,0
340377,2021/12/25 14:36,151,1251,54.76,0
340378,2021/12/25 14:36,820,211,52.74,0
340379,2021/12/25 14:37,246,1129,68.5,0
340380,2021/12/25 14:37,733,1866,100.46,0
340381,2021/12/25 14:38,718,1600,39.07,0
340382,2021/12/25 14:38,220,17,16.88,0
340383,2021/12/25 14:39,417,840,69.92,0
340384,2021/12/25 14:39,635,765,21.23,0
340385,2021/12/25 14:39,254,1017,78.69,0
340386,2021/12/25 14:39,82,1572,32.84,0
340387,2021/12/25 14:40,642,1916,43.24,0
340388,2021/12/25 14:41,216,1613,7.97,0
340389,2021/12/25 14:41,703,1563,113.28,0
340390,2021/12/25 14:41,854,1225,33.07,0
340391,2021/12/25 14:41,993,162,24.13,0
340392,2021/12/25 14:42,289,1914,13.7,0
340393,2021/12/25 14:43,594,1565,39.13,1
340394,2021/12/25 14:43,705,1335,21.58,0
340395,2021/12/25 14:43,26,1722,103.06,0
340396,2021/12/25 14:43,689,71,173.01,0
340397,2021/12/25 14:44,962,857,16.27,1
340398,2021/12/25 14:44,900,521,65.42,0
340399,2021/12/25 14:44,298,854,62.8,1
340400,2021/12/25 14:46,605,1176,28.89,0
340401,2021/12/25 14:46,959,1644,81.39,0
340402,2021/12/25 14:46,34,1437,54.14,0
340403,2021/12/25 14:47,540,1379,53.44,0
340404,2021/12/25 14:47,177,769,16.54,0
340405,2021/12/25 14:49,394,77,94.18,0
340406,2021/12/25 14:50,270,909,20.93,0
340407,2021/12/25 14:50,765,1137,141.75,0
340408,2021/12/25 14:52,817,226,38.6,1
340409,2021/12/25 14:52,718,1357,45.58,0
340410,2021/12/25 14:52,250,1608,68.23,0
340411,2021/12/25 14:52,441,948,104.8,0
340412,2021/12/25 14:55,29,1369,119.39,0
340413,2021/12/25 14:55,537,1674,47.55,0
340414,2021/12/25 14:55,584,59,51.83,0
340415,2021/12/25 14:56,720,141,74.74,0
340416,2021/12/25 14:57,563,1329,51.57,0
340417,2021/12/25 14:58,475,1372,93.59,0
340418,2021/12/25 14:58,651,1232,126.33,0
340419,2021/12/25 14:58,98,540,8.19,0
340420,2021/12/25 15:00,297,890,29.45,0
340421,2021/12/25 15:01,605,1176,39.86,0
340422,2021/12/25 15:02,421,1227,11.49,0
340423,2021/12/25 15:02,519,778,54.64,0
340424,2021/12/25 15:03,810,1294,197.07,0
340425,2021/12/25 15:03,112,222,12.2,0
340426,2021/12/25 15:03,127,1062,10.3,0
340427,2021/12/25 15:04,510,262,75.6,0
340428,2021/12/25 15:05,429,421,8.79,0
340429,2021/12/25 15:05,245,1279,58.41,0
340430,2021/12/25 15:06,927,1252,44.29,0
340431,2021/12/25 15:07,341,145,181.13,0
340432,2021/12/25 15:08,579,367,22.14,0
340433,2021/12/25 15:08,236,992,84.05,0
340434,2021/12/25 15:08,295,822,45.65,0
340435,2021/12/25 15:08,648,769,7.58,0
340436,2021/12/25 15:08,633,287,4.28,0
340437,2021/12/25 15:10,786,155,60.34,0
340438,2021/12/25 15:10,477,1771,18.74,0
340439,2021/12/25 15:11,286,1068,22.27,0
340440,2021/12/25 15:11,881,1958,65.47,0
340441,2021/12/25 15:11,741,1220,11.07,0
340442,2021/12/25 15:12,505,1982,19.24,0
340443,2021/12/25 15:12,791,93,93.6,0
340444,2021/12/25 15:13,298,1756,31.89,0
340445,2021/12/25 15:13,17,1340,90.22,0
340446,2021/12/25 15:13,555,1072,8.65,0
340447,2021/12/25 15:14,440,850,8.51,0
340448,2021/12/25 15:15,93,1901,13.97,0
340449,2021/12/25 15:16,741,1535,4.68,0
340450,2021/12/25 15:17,250,1614,33.53,0
340451,2021/12/25 15:17,681,407,79.84,0
340452,2021/12/25 15:18,154,1437,43.77,0
340453,2021/12/25 15:18,413,157,75.4,0
340454,2021/12/25 15:18,542,1136,15.38,0
340455,2021/12/25 15:19,712,1840,23.62,0
340456,2021/12/25 15:21,53,1503,5.64,0
340457,2021/12/25 15:23,216,99,10.36,0
340458,2021/12/25 15:23,944,1304,94.03,0
340459,2021/12/25 15:24,544,828,116.38,0
340460,2021/12/25 15:24,212,1012,197.5,0
340461,2021/12/25 15:24,636,930,63.85,0
340462,2021/12/25 15:25,158,978,56.09,0
340463,2021/12/25 15:26,331,1065,73.16,0
340464,2021/12/25 15:26,483,1889,25.7,0
340465,2021/12/25 15:27,602,1032,59.93,0
340466,2021/12/25 15:27,162,1280,37.44,0
340467,2021/12/25 15:27,345,1562,112.05,0
340468,2021/12/25 15:27,702,628,28.13,0
340469,2021/12/25 15:28,345,567,49.27,0
340470,2021/12/25 15:31,491,1543,36.24,0
340471,2021/12/25 15:31,612,541,76.54,0
340472,2021/12/25 15:31,993,979,12.29,0
340473,2021/12/25 15:32,704,89,58.72,0
340474,2021/12/25 15:32,399,1460,69.38,0
340475,2021/12/25 15:32,550,548,32.91,0
340476,2021/12/25 15:33,413,1360,119.13,0
340477,2021/12/25 15:34,843,1398,93.47,0
340478,2021/12/25 15:34,487,485,96.2,0
340479,2021/12/25 15:34,485,969,13.6,0
340480,2021/12/25 15:34,594,783,60.37,0
340481,2021/12/25 15:36,580,1882,149.1,0
340482,2021/12/25 15:36,702,1457,37.94,0
340483,2021/12/25 15:36,888,815,32.78,0
340484,2021/12/25 15:37,368,1603,17.6,0
340485,2021/12/25 15:38,972,1866,14.39,0
340486,2021/12/25 15:39,17,517,123.69,0
340487,2021/12/25 15:39,665,199,33.03,0
340488,2021/12/25 15:39,302,230,2.64,0
340489,2021/12/25 15:39,619,1491,33.63,0
340490,2021/12/25 15:41,417,841,18.1,0
340491,2021/12/25 15:41,380,1375,82.98,0
340492,2021/12/25 15:42,473,1997,17.57,0
340493,2021/12/25 15:42,601,364,7.68,0
340494,2021/12/25 15:42,25,815,38.01,0
340495,2021/12/25 15:43,54,1249,72.06,0
340496,2021/12/25 15:43,190,208,51.22,0
340497,2021/12/25 15:44,887,1054,42.08,0
340498,2021/12/25 15:44,322,89,28.7,0
340499,2021/12/25 15:45,237,341,38.26,0
340500,2021/12/25 15:45,69,1862,70.35,0
340501,2021/12/25 15:46,951,1780,7,0
340502,2021/12/25 15:46,429,42,18.57,0
340503,2021/12/25 15:46,990,866,28.19,0
340504,2021/12/25 15:47,285,1038,31.92,0
340505,2021/12/25 15:47,771,1594,11.18,0
340506,2021/12/25 15:48,801,1396,29.08,0
340507,2021/12/25 15:48,342,1901,58.88,0
340508,2021/12/25 15:49,942,166,98.03,0
340509,2021/12/25 15:50,203,720,25.59,0
340510,2021/12/25 15:51,448,774,78.99,0
340511,2021/12/25 15:51,382,1706,15.78,0
340512,2021/12/25 15:52,528,1393,120.89,0
340513,2021/12/25 15:52,25,1453,148.88,0
340514,2021/12/25 15:52,645,119,38.45,0
340515,2021/12/25 15:53,379,1758,63.6,0
340516,2021/12/25 15:54,526,182,95.66,0
340517,2021/12/25 15:55,206,621,28.81,0
340518,2021/12/25 15:55,140,1245,28.67,0
340519,2021/12/25 15:56,745,454,79.67,0
340520,2021/12/25 15:56,710,360,104.43,0
340521,2021/12/25 15:56,630,153,49.98,0
340522,2021/12/25 15:57,716,669,4.18,0
340523,2021/12/25 15:57,400,1689,29.56,0
340524,2021/12/25 15:58,800,867,104.07,0
340525,2021/12/25 15:58,135,1114,56.35,0
340526,2021/12/25 16:00,368,1603,66.19,0
340527,2021/12/25 16:00,329,1142,48.14,0
340528,2021/12/25 16:00,840,728,60.92,0
340529,2021/12/25 16:00,800,51,102.57,0
340530,2021/12/25 16:01,9,415,127.42,0
340531,2021/12/25 16:01,955,1240,53.29,0
340532,2021/12/25 16:02,246,747,115.75,0
340533,2021/12/25 16:02,190,1529,57.38,0
340534,2021/12/25 16:02,310,180,113.63,0
340535,2021/12/25 16:03,709,1664,59.61,0
340536,2021/12/25 16:04,596,420,27.78,0
340537,2021/12/25 16:05,115,1604,93.08,0
340538,2021/12/25 16:05,233,957,67.14,0
340539,2021/12/25 16:06,892,521,11.53,0
340540,2021/12/25 16:06,235,1189,9.07,0
340541,2021/12/25 16:06,766,1173,96.08,0
340542,2021/12/25 16:08,397,1419,80.45,0
340543,2021/12/25 16:08,645,909,94.39,0
340544,2021/12/25 16:08,79,1274,115.32,0
340545,2021/12/25 16:08,629,1040,25.73,0
340546,2021/12/25 16:08,615,190,6.27,0
340547,2021/12/25 16:08,524,933,60.32,0
340548,2021/12/25 16:08,169,1961,16.54,0
340549,2021/12/25 16:08,522,289,20.27,0
340550,2021/12/25 16:09,605,1322,32.61,0
340551,2021/12/25 16:11,767,1744,13.38,0
340552,2021/12/25 16:12,270,838,10.61,0
340553,2021/12/25 16:13,753,1489,32.54,0
340554,2021/12/25 16:13,831,1639,85.26,0
340555,2021/12/25 16:14,889,1881,16.42,0
340556,2021/12/25 16:14,195,1307,71.31,0
340557,2021/12/25 16:15,88,952,22.5,0
340558,2021/12/25 16:16,935,1066,5.78,0
340559,2021/12/25 16:16,221,696,90.32,0
340560,2021/12/25 16:16,992,1973,54.79,0
340561,2021/12/25 16:16,385,1133,4.95,0
340562,2021/12/25 16:16,556,249,9.02,0
340563,2021/12/25 16:17,644,375,57.14,0
340564,2021/12/25 16:17,129,1119,23.84,0
340565,2021/12/25 16:18,52,113,47.35,0
340566,2021/12/25 16:19,134,1359,70.31,0
340567,2021/12/25 16:19,143,298,98.37,0
340568,2021/12/25 16:20,67,570,126.82,0
340569,2021/12/25 16:21,993,1526,13.82,0
340570,2021/12/25 16:23,642,1916,40.04,0
340571,2021/12/25 16:23,591,115,161.74,0
340572,2021/12/25 16:24,999,753,171.97,0
340573,2021/12/25 16:24,775,1043,27.96,0
340574,2021/12/25 16:24,817,97,29.58,0
340575,2021/12/25 16:24,79,958,82.09,0
340576,2021/12/25 16:27,857,406,84.88,0
340577,2021/12/25 16:28,584,91,25.28,0
340578,2021/12/25 16:29,551,1315,77.92,0
340579,2021/12/25 16:29,392,1713,62.54,0
340580,2021/12/25 16:30,597,80,61.97,0
340581,2021/12/25 16:30,273,1719,29.58,0
340582,2021/12/25 16:30,452,772,19,0
340583,2021/12/25 16:31,198,423,197.07,0
340584,2021/12/25 16:32,113,161,104.46,0
340585,2021/12/25 16:32,122,100,34.7,0
340586,2021/12/25 16:34,621,431,138.98,0
340587,2021/12/25 16:35,765,1409,79.91,0
340588,2021/12/25 16:37,866,1372,26.99,0
340589,2021/12/25 16:37,577,537,122.56,0
340590,2021/12/25 16:38,360,1444,23.25,0
340591,2021/12/25 16:40,266,1868,12.13,0
340592,2021/12/25 16:41,645,119,58.76,0
340593,2021/12/25 16:41,383,1110,57.92,0
340594,2021/12/25 16:42,474,1758,2.57,0
340595,2021/12/25 16:42,382,305,11.32,0
340596,2021/12/25 16:43,655,118,46.23,0
340597,2021/12/25 16:43,237,130,35.26,0
340598,2021/12/25 16:44,878,929,21.54,0
340599,2021/12/25 16:45,403,309,66.96,0
340600,2021/12/25 16:46,584,1466,36.62,0
340601,2021/12/25 16:46,684,555,36.93,0
340602,2021/12/25 16:47,481,1549,26.71,0
340603,2021/12/25 16:48,253,1804,5.3,0
340604,2021/12/25 16:48,865,859,9.34,0
340605,2021/12/25 16:50,694,695,25.71,0
340606,2021/12/25 16:52,532,739,19.29,0
340607,2021/12/25 16:53,195,15,130.73,0
340608,2021/12/25 16:54,245,248,63.01,0
340609,2021/12/25 16:55,675,607,60.83,0
340610,2021/12/25 16:55,457,570,47.38,0
340611,2021/12/25 16:56,209,929,64.9,0
340612,2021/12/25 16:56,926,1532,62.13,0
340613,2021/12/25 16:56,845,780,95.56,0
340614,2021/12/25 16:56,938,1142,45.39,0
340615,2021/12/25 16:57,162,1698,70.75,0
340616,2021/12/25 16:58,914,534,7.94,0
340617,2021/12/25 16:58,712,31,34.51,0
340618,2021/12/25 16:58,417,1285,104.9,0
340619,2021/12/25 16:59,971,393,29.05,0
340620,2021/12/25 17:01,652,979,114.66,0
340621,2021/12/25 17:03,14,410,58.25,0
340622,2021/12/25 17:03,162,595,46.3,0
340623,2021/12/25 17:03,90,1934,33.42,0
340624,2021/12/25 17:05,796,1767,7.06,0
340625,2021/12/25 17:05,233,413,36.61,0
340626,2021/12/25 17:05,798,925,42.09,0
340627,2021/12/25 17:05,734,597,111.54,0
340628,2021/12/25 17:05,371,456,5.85,0
340629,2021/12/25 17:06,180,223,7.1,0
340630,2021/12/25 17:06,940,159,23.59,0
340631,2021/12/25 17:06,25,1052,91.5,0
340632,2021/12/25 17:08,708,1101,8.81,0
340633,2021/12/25 17:10,359,1193,44.37,1
340634,2021/12/25 17:12,65,156,4,0
340635,2021/12/25 17:13,289,766,22.06,0
340636,2021/12/25 17:14,977,916,19.87,0
340637,2021/12/25 17:15,346,115,55.61,0
340638,2021/12/25 17:15,881,1400,15.2,0
340639,2021/12/25 17:16,710,283,116,0
340640,2021/12/25 17:17,269,719,38.46,0
340641,2021/12/25 17:17,208,1694,73.75,0
340642,2021/12/25 17:18,439,1697,28.95,0
340643,2021/12/25 17:18,957,680,58.66,0
340644,2021/12/25 17:19,960,1806,52.79,0
340645,2021/12/25 17:19,556,149,10.66,0
340646,2021/12/25 17:19,54,690,72.88,0
340647,2021/12/25 17:20,95,1529,23.62,0
340648,2021/12/25 17:20,817,1915,23.08,1
340649,2021/12/25 17:21,112,376,45.29,0
340650,2021/12/25 17:21,128,1869,76.71,0
340651,2021/12/25 17:21,563,526,15.03,0
340652,2021/12/25 17:22,8,8,5.47,0
340653,2021/12/25 17:22,720,1226,53.65,0
340654,2021/12/25 17:23,957,969,17.46,0
340655,2021/12/25 17:24,245,741,12.98,0
340656,2021/12/25 17:24,825,438,46.54,0
340657,2021/12/25 17:25,457,1588,33.96,0
340658,2021/12/25 17:26,938,1629,18.52,0
340659,2021/12/25 17:27,66,776,5.98,0
340660,2021/12/25 17:28,174,1338,80.04,0
340661,2021/12/25 17:28,852,503,72.59,0
340662,2021/12/25 17:28,8,648,3.38,0
340663,2021/12/25 17:28,458,877,20.39,0
340664,2021/12/25 17:29,951,1500,14.12,0
340665,2021/12/25 17:30,246,537,96.25,0
340666,2021/12/25 17:31,195,1749,10.81,0
340667,2021/12/25 17:31,594,1569,110.12,0
340668,2021/12/25 17:32,979,1308,113.83,0
340669,2021/12/25 17:32,41,991,7.61,0
340670,2021/12/25 17:32,761,1008,68.13,0
340671,2021/12/25 17:33,957,660,60.85,0
340672,2021/12/25 17:33,671,1812,18.81,0
340673,2021/12/25 17:34,815,1746,61.42,0
340674,2021/12/25 17:34,769,1213,69.23,0
340675,2021/12/25 17:35,877,1539,239.63,1
340676,2021/12/25 17:36,350,690,26.83,0
340677,2021/12/25 17:38,682,418,53.9,0
340678,2021/12/25 17:39,184,50,13.87,0
340679,2021/12/25 17:39,168,1730,42.53,0
340680,2021/12/25 17:40,456,1707,184.95,0
340681,2021/12/25 17:40,605,85,32.05,0
340682,2021/12/25 17:40,994,1679,11.17,0
340683,2021/12/25 17:40,342,1459,57.81,0
340684,2021/12/25 17:40,733,551,88.5,0
340685,2021/12/25 17:41,163,1872,154.74,0
340686,2021/12/25 17:41,135,25,37.95,0
340687,2021/12/25 17:41,521,131,82.58,0
340688,2021/12/25 17:42,221,1667,81.07,0
340689,2021/12/25 17:42,933,1368,54.42,0
340690,2021/12/25 17:43,939,1905,116.46,0
340691,2021/12/25 17:44,297,890,88.09,0
340692,2021/12/25 17:45,395,519,76.04,0
340693,2021/12/25 17:45,111,1631,129,0
340694,2021/12/25 17:45,406,58,129.72,0
340695,2021/12/25 17:45,97,739,6.79,0
340696,2021/12/25 17:45,563,1187,68.57,0
340697,2021/12/25 17:47,517,1048,67.65,0
340698,2021/12/25 17:47,532,633,18.44,0
340699,2021/12/25 17:47,206,1501,30.49,0
340700,2021/12/25 17:48,745,1427,30.14,0
340701,2021/12/25 17:48,893,1503,23.94,0
340702,2021/12/25 17:49,413,990,84.36,0
340703,2021/12/25 17:49,78,1686,51.75,0
340704,2021/12/25 17:49,667,386,109.69,0
340705,2021/12/25 17:49,421,1049,21.72,0
340706,2021/12/25 17:49,761,677,46.79,0
340707,2021/12/25 17:50,713,555,4.85,0
340708,2021/12/25 17:51,479,1702,11.41,0
340709,2021/12/25 17:52,956,1572,16.46,0
340710,2021/12/25 17:52,793,1895,22.91,0
340711,2021/12/25 17:52,615,1527,6.03,0
340712,2021/12/25 17:53,241,1647,58.57,0
340713,2021/12/25 17:56,637,531,30.73,0
340714,2021/12/25 17:56,222,818,87.44,0
340715,2021/12/25 17:57,83,25,67.08,0
340716,2021/12/25 17:59,997,1590,39.86,1
340717,2021/12/25 18:01,241,1647,61.8,0
340718,2021/12/25 18:01,310,24,25.55,0
340719,2021/12/25 18:04,329,97,61.33,0
340720,2021/12/25 18:05,884,897,43.29,0
340721,2021/12/25 18:06,561,1049,77.29,0
340722,2021/12/25 18:07,47,1703,40.12,0
340723,2021/12/25 18:07,627,92,22.42,0
340724,2021/12/25 18:09,281,1865,139.45,0
340725,2021/12/25 18:10,285,298,24.74,0
340726,2021/12/25 18:10,409,1214,23.12,0
340727,2021/12/25 18:10,494,310,131.57,0
340728,2021/12/25 18:11,230,1994,96.72,0
340729,2021/12/25 18:11,556,1558,5.28,0
340730,2021/12/25 18:12,102,1614,5.85,0
340731,2021/12/25 18:16,892,625,29.24,0
340732,2021/12/25 18:16,757,848,109.31,0
340733,2021/12/25 18:16,868,1849,11.51,0
340734,2021/12/25 18:17,817,743,30.86,1
340735,2021/12/25 18:18,96,150,40.02,0
340736,2021/12/25 18:18,204,1731,95.61,0
340737,2021/12/25 18:19,354,543,27.47,0
340738,2021/12/25 18:20,386,1298,78.99,0
340739,2021/12/25 18:22,71,325,51.04,0
340740,2021/12/25 18:23,461,1355,79.55,0
340741,2021/12/25 18:23,303,174,30.77,0
340742,2021/12/25 18:23,166,1351,123.96,0
340743,2021/12/25 18:25,398,862,20.6,0
